Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2012-09-17,21.14931297302246,21.149916635859615,20.993061142505166,21.136316467234337,398031200
2012-09-18,21.213685989379883,21.226379049074826,21.0477626487745,21.15233351073486,373503200
2012-09-19,21.219425201416016,21.27654557427607,21.142961796869425,21.163815599388624,326874800
2012-09-20,21.11667251586914,21.1577764690183,20.963140389602692,21.13057451651603,336568400
2012-09-21,21.15868377685547,21.309192759490088,21.136621027159684,21.22880067710674,571589200
2012-09-24,20.87761116027832,21.008476888731977,20.642176164161437,20.75883644506927,639766400
2012-09-25,20.356271743774414,20.93775900586401,20.33995024576533,20.801150391791946,518789600
2012-09-26,20.103607177734375,20.3305795947364,19.9833200769126,20.21119960237179,576503200
2012-09-27,20.59140396118164,20.617093532975804,19.95763208864672,20.076710258985653,594090000
2012-09-28,20.161630630493164,20.585051664094994,20.151052004809483,20.513725837277484,535110800
2012-10-01,19.928607940673828,20.453276356128,19.8412640842235,20.284329894980935,543594800
2012-10-02,19.98664093017578,20.138964112599336,19.664465745751677,20.00175187021996,627992400
2012-10-03,20.293100357055664,20.305493200495725,20.02653639585144,20.093933578800538,424281200
2012-10-04,20.152565002441406,20.377724796256604,20.114787650979416,20.287055924604143,370725600
2012-10-05,19.723098754882812,20.128385728501964,19.68350718761012,20.104208546954503,594006000
2012-10-08,19.28728675842285,19.571079323694665,19.2250271657607,19.550527347095304,637994000
2012-10-09,19.217174530029297,19.35740835273007,18.84543432867735,19.3017987225016,838597200
2012-10-10,19.370100021362305,19.49310684238813,19.25192896036211,19.334738929692897,510356000
2012-10-11,18.982938766479492,19.560195310508785,18.982938766479492,19.539039674890308,546081200
2012-10-12,19.031600952148438,19.202963723902243,18.89831897568123,19.027067024544486,460014800
2012-10-15,19.184236526489258,19.195418821873155,18.854505693276263,19.111399883663942,432502000
2012-10-16,19.638473510742188,19.653887895624788,19.070586588734955,19.202661234995517,549771600
2012-10-17,19.48192024230957,19.729142769692967,19.463484314807086,19.61066990341014,389037600
2012-10-18,19.12015724182129,19.40485534276958,19.040368817498493,19.330206123897465,476624400
2012-10-19,18.431076049804688,19.093860791616443,18.424426073460435,19.072101487952153,744086000
2012-10-22,19.162166595458984,19.202967108871285,18.458881505478747,18.5090517071717,546730800
2012-10-23,18.537458419799805,19.158235288409863,18.487289839133147,19.070587959815796,707145600
2012-10-24,18.642335891723633,18.93610188241785,18.455256848238562,18.781664221930914,558527200
2012-10-25,18.42201042175293,18.79858797479826,18.30142147933935,18.738140973775806,656325600
2012-10-26,18.25457191467285,18.556800391486114,17.861676186072998,18.418681044648988,1018432800
2012-10-31,17.99224281311035,18.192922015149126,17.761945387479624,17.978944472828385,510003200
2012-11-01,18.02911376953125,18.22435192459314,17.95748609420733,18.079887633980505,361298000
2012-11-02,17.432510375976562,18.041499577036934,17.37055423899617,18.0094634846366,599373600
2012-11-05,17.668865203857422,17.76406644172645,17.45670018547605,17.635620147799838,529135600
2012-11-06,17.615360260009766,17.853818391460702,17.531946641381708,17.838405619458936,374917200
2012-11-07,16.941349029541016,17.443516658341974,16.87303598105274,17.422264394533002,793648800
2012-11-08,16.326539993286133,17.06977409624932,16.251853055320762,17.021195644131684,1056146000
2012-11-09,16.60920524597168,16.84662683376138,16.204191186121392,16.40760946768448,929913600
2012-11-12,16.48077964782715,16.835091166800108,16.353870825230658,16.82446422096846,515802000
2012-11-13,16.48288917541504,16.71302377942101,16.28432892492912,16.361749570534602,532949200
2012-11-14,16.300128936767578,16.62104348944321,16.278876671740374,16.561839708796352,477170400
2012-11-15,15.958268165588379,16.379676642397527,15.867186781933315,16.319866431105904,789910800
2012-11-16,16.02080726623535,16.091244401259637,15.35499384676935,15.945512285937411,1266893600
2012-11-19,17.176040649414062,17.229778546594485,16.39121310816005,16.416411969426147,823317600
2012-11-20,17.029699325561523,17.364884207665813,16.837516066388275,17.363669746187988,642754000
2012-11-21,17.053686141967773,17.22583160552259,16.89884472847566,17.13110684871383,373002000
2012-11-23,17.351215362548828,17.366396937423573,17.081005057120368,17.219753593231324,272826400
2012-11-26,17.898632049560547,17.91290075917692,17.4183229622093,17.484813527577323,630579600
2012-11-27,17.754419326782227,17.92565520939727,17.61233052935934,17.89924025808077,533330000
2012-11-28,17.698556900024414,17.78538849837232,17.374302041083272,17.52640975397947,520864400
2012-11-29,17.893463134765625,18.041927385136997,17.768681691214958,17.919574864263137,514698800
2012-11-30,17.769594192504883,17.864320570763304,17.690655814196855,17.815438899354792,391319600
2012-12-03,17.797224044799805,18.052256132384425,17.77627498625337,18.023717093725303,364280000
2012-12-04,17.48328399658203,17.66393061887666,17.370342361770994,17.66393061887666,557068400
2012-12-05,16.358121871948242,17.282912597338978,16.357513830356197,17.27259048327246,1044638000
2012-12-06,16.61467742919922,16.798965981964095,15.746051608614254,16.059073150620574,1177212400
2012-12-07,16.189922332763672,16.856342377000086,16.091249347118747,16.80169322231803,787040800
2012-12-10,16.085783004760742,16.34961788210225,15.835608792883002,15.939442821959402,630484400
2012-12-11,16.43705940246582,16.685107930139196,16.31500843617246,16.387874515301196,592345600
2012-12-12,16.364482879638672,16.63773004302578,16.281597966197484,16.630746488853255,487144000
2012-12-13,16.081838607788086,16.323208436218348,15.963734222267151,16.12616565362028,625259600
2012-12-14,15.477653503417969,15.730863050985834,15.349835078856614,15.628243486453757,1009579200
2012-12-17,15.752115249633789,15.787637842978999,15.217765163724518,15.451543326309825,757607200
2012-12-18,16.209659576416016,16.240019502221003,15.795232969044607,15.93944748095163,625685200
2012-12-19,15.979214668273926,16.203581970130937,15.95462222840209,16.135876957980322,449369200
2012-12-20,15.840163230895996,16.097319377300884,15.753634874414491,16.091247069701836,481689600
2012-12-21,15.767302513122559,15.77762462882265,15.491321308761016,15.55902634538889,596268400
2012-12-24,15.792802810668945,15.916674670874107,15.748475765872245,15.798268699468771,175753200
2012-12-26,15.575114250183105,15.771245756909202,15.518036172953485,15.757278636937157,302436400
2012-12-27,15.637662887573242,15.673791917082854,15.32190924379872,15.59151333017702,455120400
2012-12-28,15.471580505371094,15.62004639023936,15.42695026334367,15.492834391383644,354278400
2012-12-31,16.15713119506836,16.25519775651067,15.453670909216212,15.500122040186259,659492400
2013-01-02,16.66901397705078,16.85026872180012,16.444345067820528,16.814442915480573,560518000
2013-01-03,16.45861053466797,16.688442076503122,16.425213658113744,16.634096146927554,352965200
2013-01-04,16.000164031982422,16.353261016011334,15.964641437989275,16.302861673803513,594333600
2013-01-07,15.906046867370605,16.069994319817262,15.641907143170013,15.848360751818596,484156400
2013-01-08,15.948854446411133,16.148629324873742,15.825590648316805,16.06726201957692,458707200
2013-01-09,15.69959545135498,15.939749187020903,15.665893731727024,15.863542926698829,407604400
2013-01-10,15.894207000732422,16.05238535437395,15.651622755203695,16.047224297937095,601146000
2013-01-11,15.796747207641602,15.949158072452224,15.757884439598142,15.817999473193405,350506800
2013-01-14,15.233550071716309,15.408124417113516,15.135180332090451,15.261784268922499,734207600
2013-01-15,14.752942085266113,15.149758085158753,14.675824585282891,15.128809028162827,876772400
2013-01-16,15.36532211303711,15.467032073119347,14.952719659550839,15.017690933949757,690804800
2013-01-17,15.261794090270996,15.506807345711113,15.242061109100533,15.493448263388727,453678400
2013-01-18,15.180427551269531,15.2478277580621,15.071127596023182,15.135492458629942,472922800
2013-01-22,15.325243949890137,15.419665502017908,15.078106688677238,15.318868431833941,461546400
2013-01-23,15.60577392578125,15.63552741639164,15.325239856137852,15.447897202416002,861509600
2013-01-24,13.67756175994873,14.139957073388176,13.669970158800231,13.965989095937331,1460852400
2013-01-25,13.355128288269043,13.851527701216584,13.206967219115894,13.713690366165366,1208026400
2013-01-28,13.657220840454102,13.759840427280581,13.233080203672918,13.292891229428765,785517600
2013-01-29,13.913459777832031,13.97205712724001,13.726740821346649,13.92044333531564,571158000
2013-01-30,13.869747161865234,14.044929627725445,13.799006789038723,13.874908219138243,417155200
2013-01-31,13.829060554504395,13.944127947643446,13.813577385985882,13.874298841410512,319334400
2013-02-01,13.772284507751465,13.9501990540459,13.612283672951667,13.938965691153534,539484400
2013-02-04,13.429213523864746,13.842728105938999,13.419497827870812,13.781095375560925,477117200
2013-02-05,13.900407791137695,13.958093898616124,13.426171139844,13.481731534448823,573347600
2013-02-06,13.885531425476074,14.16333178469014,13.74070892208247,13.858813273154345,593706400
2013-02-07,14.298404693603516,14.352760759082559,13.867820957530409,14.146632068875943,704580800
2013-02-08,14.504841804504395,14.6218013809384,14.29932141206928,14.474914896220715,633158400
2013-02-11,14.655999183654785,14.80899495957934,14.452008621174183,14.551255030956757,517490400
2013-02-12,14.288631439208984,14.730818956936309,14.283745281163785,14.643174720170945,609053200
2013-02-13,14.261453628540039,14.463919332283862,14.145715605503211,14.26756132654011,475207600
2013-02-14,14.248628616333008,14.402844324983098,14.170146733787087,14.185415163702611,355275200
2013-02-15,14.052270889282227,14.357649279114629,14.044941651360418,14.317643447734579,391745200
2013-02-19,14.047076225280762,14.13075086480598,13.8595756219023,14.080974353814105,435783600
2013-02-20,13.706889152526855,13.976842909214563,13.705361004694103,13.976842909214563,476302400
2013-02-21,13.621683120727539,13.716656577664512,13.522740884255311,13.619850811786566,447182400
2013-02-22,13.766741752624512,13.790865936985076,13.638177561491773,13.719103338267285,330654800
2013-02-25,13.522134780883789,13.898360020657059,13.515110520219626,13.85957736019878,372579200
2013-02-26,13.710555076599121,13.78903697308424,13.365172431901557,13.553284675496652,501499600
2013-02-27,13.576187133789062,13.816519780265,13.456479499544706,13.694062458400264,587350400
2013-02-28,13.479381561279297,13.676960295779962,13.479381561279297,13.560306523048405,322515200
2013-03-01,13.14560317993164,13.381049635310015,13.130639727689626,13.375551891712432,552448400
2013-03-04,12.827401161193848,13.076283769689068,12.795336150443056,13.064068372175035,582755600
2013-03-05,13.166064262390137,13.289742305969114,12.848777064317982,12.871069756663564,638433600
2013-03-06,12.998717308044434,13.291575340418397,12.961155369332179,13.268976855570846,460250000
2013-03-07,13.148961067199707,13.19263069666556,12.85824118934695,12.963291140160887,468473600
2013-03-08,13.1837739944458,13.297068928029548,13.08880133775712,13.125141729845275,391482000
2013-03-11,13.37158203125,13.406395908848397,12.982835626927768,13.123615207713026,474236000
2013-03-12,13.08330249786377,13.402422711546903,13.057040218125536,13.302258934390897,465911600
2013-03-13,13.080860137939453,13.268667332356447,12.98955292349444,13.083914801831417,405549200
2013-03-14,13.207595825195312,13.272945750500174,13.144992325500967,13.217672304194465,303875600
2013-03-15,13.5483980178833,13.565804551276903,13.352649946060287,13.373416121428107,643960800
2013-03-18,13.916687965393066,13.969822511990508,13.473278706232273,13.480912923930942,606197200
2013-03-19,13.879120826721191,14.07700533936973,13.696198134808943,14.032113353585219,526775200
2013-03-20,13.805523872375488,13.975009634209151,13.729485072508927,13.968596959168929,308660800
2013-03-21,13.825373649597168,13.985697051113593,13.745060275699093,13.748724894465445,383255600
2013-03-22,14.105707168579102,14.111508256765681,13.83697506089514,13.881865404537425,395105200
2013-03-25,14.156710624694824,14.351237152463401,14.101742969073307,14.190607128208876,501135600
2013-03-26,14.08219051361084,14.225717271461718,14.063562451248785,14.21350188124181,294294000
2013-03-27,13.805523872375488,13.949662280324327,13.764298134922097,13.939280009391963,331237200
2013-03-28,13.517855644226074,13.797581621078276,13.486096437790378,13.73650628681323,442839600
2013-04-01,13.097963333129883,13.549617381763147,13.062234525008046,13.494648918298923,389732000
2013-04-02,13.124836921691895,13.379827193391833,13.021313480812067,13.057959668244735,529519200
2013-04-03,13.192020416259766,13.353565361839552,13.140716567556789,13.173086552109176,363216000
2013-04-04,13.06162166595459,13.283936946298898,12.986193645866676,13.246070855413565,358447600
2013-04-05,12.923592567443848,12.977033696775004,12.816098723591738,12.963290969836864,383695200
2013-04-08,13.015514373779297,13.054907810568281,12.901914430102684,12.973982834540235,300829200
2013-04-09,13.039026260375977,13.08544313518539,12.909851299226352,13.020093211654482,306614000
2013-04-10,13.305007934570312,13.346845251216141,13.009401923915684,13.07322613427222,375928000
2013-04-11,13.263481140136719,13.375248766217375,13.167896877233556,13.244852251101658,328364400
2013-04-12,13.125142097473145,13.257980851162166,13.103460178651284,13.257980851162166,238613200
2013-04-15,12.821290969848633,13.066814704018753,12.812129423494204,13.039635857557418,317520000
2013-04-16,13.01642894744873,13.027726966105972,12.843279370572331,12.873817046551762,305771200
2013-04-17,12.300620079040527,12.844193716362094,12.157398248479572,12.834115608207144,945056000
2013-04-18,11.972338676452637,12.391927647465614,11.901796003900468,12.367497676515063,666299200
2013-04-19,11.925922393798828,12.202900351151024,11.760101265779465,11.847745499069463,609274400
2013-04-22,12.174503326416016,12.282302997815385,11.94852497185777,11.990360674191963,429920400
2013-04-23,12.402310371398926,12.47101991752848,12.178772759590851,12.336958835131247,664238400
2013-04-24,12.381854057312012,12.680818983615664,11.986084143210922,12.017844177113702,969651200
2013-04-25,12.471023559570312,12.640813492451064,12.428881257398649,12.55805622038265,384837600
2013-04-26,12.740365028381348,12.788309230485785,12.46705168167934,12.51469090663288,764097600
2013-04-29,13.134915351867676,13.241797621483322,12.825872353877598,12.839614266777094,640326400
2013-04-30,13.52152156829834,13.596950408934315,13.194462115300755,13.286991693417562,691538400
2013-05-01,13.41494369506836,13.587176668549935,13.265309199872188,13.572823988713706,506909200
2013-05-02,13.605195045471191,13.698944524176627,13.455864709053868,13.49098274335874,421828400
2013-05-03,13.741395950317383,13.840644005407583,13.716048595585448,13.782010103894102,361300800
2013-05-06,14.069063186645508,14.114563486282076,13.873620163316819,13.916372407292338,496641600
2013-05-07,14.006465911865234,14.22297854511899,13.854998235578416,14.199159334013954,483753200
2013-05-08,14.164649963378906,14.211373449675527,13.91943198185818,14.01806845961376,472598000
2013-05-09,14.041074752807617,14.232584354458863,14.004494636017853,14.134524622120233,398487600
2013-05-10,13.924264907836914,14.131452659260443,13.847722787758544,14.077964781466317,334852000
2013-05-13,13.978670120239258,14.075808848393594,13.879073783904305,13.879380779715778,316948800
2013-05-14,13.644222259521484,13.992812747976622,13.591656199776272,13.951314134374302,447118000
2013-05-15,13.182812690734863,13.556303433784574,12.983311398111935,13.499742333450989,741613600
2013-05-16,13.358955383300781,13.459475180551305,12.87695384821474,13.010364884784778,603204000
2013-05-17,13.318379402160645,13.528333380997033,13.249215039874779,13.496363948075746,427904400
2013-05-20,13.615633010864258,13.703856549199086,13.221239425751351,13.276878723650938,451578400
2013-05-21,13.515115737915039,13.69402209778392,13.347276004691011,13.468698618532667,456022000
2013-05-22,13.56706428527832,13.782244558136224,13.470848180209323,13.650062331891764,443038400
2013-05-23,13.591350555419922,13.714925421006619,13.396152076641027,13.401070577262733,353021200
2013-05-24,13.683876991271973,13.699554300659132,13.536633081372084,13.551695578217698,276166800
2013-05-28,13.569830894470215,13.86708577187506,13.55169515632599,13.829891666380757,386145200
2013-05-29,13.677726745605469,13.756114101234573,13.507119985573427,13.525564358960647,330576400
2013-05-30,13.881538391113281,13.971299404300986,13.664206614669725,13.699250117989367,353519600
2013-05-31,13.824663162231445,14.051216191952603,13.817592409340074,13.909810984256934,384302800
2013-06-03,13.855094909667969,13.905507882993417,13.601797955751396,13.855401905434931,372352400
2013-06-04,13.811753273010254,13.96914198381854,13.75273291687936,13.931946239364766,292728800
2013-06-05,13.682649612426758,13.855100864840805,13.639613548297975,13.699248732929004,290589600
2013-06-06,13.478228569030762,13.740747814553062,13.342666078730064,13.69371587990723,416934000
2013-06-07,13.581206321716309,13.625164188990194,13.30331678734283,13.417977278977501,404535600
2013-06-10,13.491442680358887,13.804681823737281,13.427196831829407,13.670963810462409,450153200
2013-06-11,13.451791763305664,13.610410139133213,13.320225143311713,13.39461665100947,286112400
2013-06-12,13.28548812866211,13.563992477382728,13.26427750538721,13.51019760869295,265227200
2013-06-13,13.401376724243164,13.437649843186033,13.179742139506201,13.295017438414142,285832400
2013-06-14,13.219705581665039,13.411523010548647,13.172058015113741,13.384164259999011,271866000
2013-06-17,13.279644012451172,13.393381849962358,13.229231034660819,13.26243008518073,259414400
2013-06-18,13.272577285766602,13.368793402608942,13.22462354612415,13.266122164086555,195025600
2013-06-19,13.002985000610352,13.269192200727096,13.002985000610352,13.26119963959701,310940000
2013-06-20,12.813626289367676,13.094588153000537,12.76229068807869,12.889246568688874,357310800
2013-06-21,12.710957527160645,12.91076749313216,12.544962249991185,12.864349558017038,481118400
2013-06-24,12.37405014038086,12.562178693758145,12.236027583169427,12.52344632039092,480746000
2013-06-25,12.376816749572754,12.535434291967196,12.260004821186754,12.47118842907278,314162800
2013-06-26,12.236642837524414,12.443214941853519,12.162559151998762,12.415856192132512,367724000
2013-06-27,12.104767799377441,12.338698657481238,12.09739086904431,12.272916172013645,337246000
2013-06-28,12.189301490783691,12.30426814619072,11.953833225718853,12.030376151557608,578516400
2013-07-01,12.579388618469238,12.67314627983075,12.333469400109395,12.378657701871878,391053600
2013-07-02,12.864348411560059,12.960872327485749,12.58707537569389,12.602137870759298,469865200
2013-07-03,12.935356140136719,13.002369868659207,12.832377939523536,12.937200577275254,240928800
2013-07-05,12.831456184387207,13.011899936263262,12.767825150885043,12.922754597695919,274024800
2013-07-08,12.758604049682617,12.941507078567437,12.623348580150635,12.914149152995561,298138400
2013-07-09,12.983007431030273,13.018357921774314,12.615050734706779,12.71403309380353,352584400
2013-07-10,12.933209419250488,13.058321739893806,12.856975114110664,12.898473736214493,281405600
2013-07-11,13.134861946105957,13.164372948643347,12.94673422999728,13.001450905512963,326292400
2013-07-12,13.110885620117188,13.211712420426762,13.015592133012426,13.145929116236442,279563200
2013-07-15,13.139471054077148,13.263045899849145,13.058318269365177,13.064774210818266,241917200
2013-07-16,13.224313735961914,13.239990222178857,13.038951475985781,13.111189886789122,216538000
2013-07-17,13.22769832611084,13.286412524017127,13.163452456019975,13.208947771471834,198990400
2013-07-18,13.27226734161377,13.367867803793803,13.236916857315817,13.322065507937642,218878800
2013-07-19,13.0629301071167,13.340510971358311,13.044485732271552,13.313460042429883,268721600
2013-07-22,13.104732513427734,13.21047777417167,13.078911215797445,13.201563405596632,207796400
2013-07-23,12.879720687866211,13.124717322138775,12.87111331253751,13.09520714185629,369395600
2013-07-24,13.541243553161621,13.666662026296748,13.379858957331008,13.49267418398388,591936800
2013-07-25,13.479456901550293,13.568603082126627,13.396766663353384,13.547085463114003,229493600
2013-07-26,13.556002616882324,13.557539238193764,13.35158191093296,13.38109209937719,200152400
2013-07-29,13.765031814575195,13.832659558398525,13.531715770046878,13.550159327069338,248057600
2013-07-30,13.935016632080078,14.052750310586125,13.809289573100688,13.831729810868229,309422400
2013-07-31,13.910737037658691,14.058595759722452,13.815443556496053,13.986358159231145,322957600
2013-08-01,14.03830623626709,14.041995111104775,13.933175765926354,14.009719508386093,206250800
2013-08-02,14.218442916870117,14.22797292111247,14.0376929656069,14.07919157839556,274783600
2013-08-05,14.430852890014648,14.468355623545492,14.206452122040675,14.284530830092107,318855600
2013-08-06,14.301745414733887,14.505858193140819,14.207065953004435,14.386894874463419,334857600
2013-08-07,14.293451309204102,14.355546563951858,14.19477593426045,14.257178184900704,298858000
2013-08-08,14.264984130859375,14.360597796277508,14.17029753411335,14.35317133172767,255777200
2013-08-09,14.061995506286621,14.24796281275697,14.03724228032475,14.191646290455438,266865200
2013-08-12,14.461471557617188,14.501386739178338,14.129453726063058,14.136571167769768,364434000
2013-08-13,15.148712158203125,15.306211360871965,14.482819119715069,14.572245708799135,881941200
2013-08-14,15.425032615661621,15.602953780787608,15.26722437848641,15.405848408893025,756372400
2013-08-15,15.40677547454834,15.545710180341175,15.133549668872675,15.36067157373579,490294000
2013-08-16,15.543536186218262,15.562411360956089,15.436164832390942,15.476079993537633,362306000
2013-08-19,15.710945129394531,15.896601784693559,15.595218536155807,15.605738534621574,510518400
2013-08-20,15.504554748535156,15.798513164250034,15.49681926167877,15.771902494553734,358688400
2013-08-21,15.544466972351074,15.692682227750671,15.508572407042404,15.58252634961842,335879600
2013-08-22,15.563035011291504,15.644415434150783,15.415746790745171,15.625540252615252,244207600
2013-08-23,15.503006935119629,15.575103452485177,15.451332366080921,15.572627964655949,222731600
2013-08-26,15.563346862792969,15.787064547454456,15.48691740980843,15.494652896714822,330965600
2013-08-27,15.11838150024414,15.549107995586303,15.047522747241894,15.409553648883097,424188800
2013-08-28,15.189864158630371,15.341485307618903,15.038244662170412,15.038244662170412,307608000
2013-08-29,15.214612007141113,15.3631379014924,15.196974577843495,15.213065241112576,239657600
2013-08-30,15.075996398925781,15.253297858079303,15.053717006690572,15.2239026771655,272297200
2013-09-03,15.118078231811523,15.490011223479248,15.080018842330523,15.257940001978884,331928800
2013-09-04,15.430912971496582,15.54076153446549,15.356340945974416,15.457834322110012,345032800
2013-09-05,15.32508373260498,15.492486526953117,15.274646908819436,15.479180367091999,236367600
2013-09-06,15.416369438171387,15.452262365975642,15.16047203226233,15.423177857257643,359525600
2013-09-09,15.662364959716797,15.716515027095188,15.579128730963678,15.626161356319402,340687200
2013-09-10,15.3056001663208,15.701979218864542,15.146554108449942,15.663300111278351,743195600
2013-09-11,14.472296714782715,14.657333603332713,14.382561128010648,14.450635375027122,898696400
2013-09-12,14.626394271850586,14.710248525673356,14.41969435417907,14.496743495626887,404051200
2013-09-13,14.38534927368164,14.599783040725013,14.379162206505754,14.522735546064597,298835600
2013-09-16,13.928014755249023,14.283548055248414,13.838280791070137,14.264674524284212,543706800
2013-09-17,14.08891773223877,14.224757244538536,13.846944563688444,13.861177793447666,399380800
2013-09-18,14.378539085388184,14.43021364322302,14.254148327732233,14.332124524917859,456862000
2013-09-19,14.61432933807373,14.723558193082457,14.519953412787817,14.564821224859921,404541200
2013-09-20,14.463017463684082,14.807720086082501,14.419387399891479,14.790702345118323,699302800
2013-09-23,15.1818208694458,15.3758326969468,14.933039283089697,15.350768794084798,762106800
2013-09-24,15.134167671203613,15.3312730209718,15.094561518045834,15.313017537434687,364344400
2013-09-25,14.899934768676758,15.150881233289486,14.896841234132484,15.137267698259722,316957200
2013-09-26,15.045051574707031,15.117457114788296,14.973264080317662,15.038244809453243,237221600
2013-09-27,14.937677383422852,14.997087427557021,14.874863131035324,14.969548043798685,228040400
2013-09-30,14.75202465057373,14.903953182668692,14.679617452576485,14.767495624365274,260156400
2013-10-01,15.098895072937012,15.135407698047148,14.802461141391126,14.804627606723525,353883600
2013-10-02,15.14840316772461,15.217715185522733,14.968626206032782,15.026798526814071,289184000
2013-10-03,14.958098411560059,15.234728323349389,14.875481917874376,15.17779211753576,322753200
2013-10-04,14.946346282958984,14.994925672012938,14.809269019223727,14.972028232997678,258868400
2013-10-07,15.09239673614502,15.244016252875317,15.018133744729838,15.05557508958606,312292400
2013-10-08,14.881672859191895,15.181818291782456,14.869295421296288,15.160156949200932,290917200
2013-10-09,15.056504249572754,15.093634924173363,14.79936908118389,14.99616545738387,301725200
2013-10-10,15.15087890625,15.235661900596623,15.07042719010594,15.202864159854057,278602800
2013-10-11,15.248963356018066,15.280834018219188,15.012250234288551,15.068875771516781,267738800
2013-10-14,15.348906517028809,15.396558819743266,15.141899269000932,15.15675219231892,261898000
2013-10-15,15.430595397949219,15.533326461410052,15.33281696128104,15.394391811771888,320073600
2013-10-16,15.505794525146484,15.54973361657702,15.44762220213555,15.495892571863106,251101200
2013-10-17,15.610684394836426,15.619348600598206,15.461540412686466,15.470822664024235,253593200
2013-10-18,15.7465238571167,15.757972573016293,15.64812571342077,15.65678991917446,290542000
2013-10-21,16.132383346557617,16.223355032391293,15.827904997513937,15.835640482734416,398106800
2013-10-22,16.086284637451172,16.351774997817454,15.719920598518263,16.288651692979997,534063600
2013-10-23,16.243791580200195,16.265761964403943,16.059370902745954,16.059370902745954,313723200
2013-10-24,16.458833694458008,16.476162110228355,16.166114678716593,16.245017965745653,384764800
2013-10-25,16.274715423583984,16.499669079543732,16.248413790636405,16.4405680742197,337792000
2013-10-28,16.39602279663086,16.430679635294716,16.189633489400016,16.370030167632965,550440800
2013-10-29,15.987567901611328,16.685949471802786,15.921351094980285,16.59374004846349,635807200
2013-10-30,16.24192237854004,16.322992120422693,15.99809180218582,16.0782344755945,354163600
2013-10-31,16.173851013183594,16.322067986206115,16.12960289832646,16.245020476977743,275696400
2013-11-01,16.091236114501953,16.23883340415191,15.961585290945397,16.214698216555764,274890000
2013-11-04,16.29916763305664,16.301334098107926,16.053481242080696,16.124340017774045,244627600
2013-11-05,16.258941650390625,16.36538597703352,16.183131899490295,16.23202195900825,265213200
2013-11-06,16.21287727355957,16.33550435274232,16.128220956787537,16.313405714752015,223375600
2013-11-07,15.950511932373047,16.283534160253563,15.947089509114068,16.171179279150792,262620400
2013-11-08,16.201671600341797,16.219412010238447,15.953616688796165,16.01555270993071,279316800
2013-11-11,16.154680252075195,16.236223332719312,16.010266987520538,16.183936229946635,227452400
2013-11-12,16.184553146362305,16.306246064998103,16.090871223927323,16.11172322649908,204276800
2013-11-13,16.203855514526367,16.25427599173438,16.089630710882446,16.121999945838233,197220800
2013-11-14,16.438207626342773,16.47306512289035,16.242439840906663,16.271695803747438,282419200
2013-11-15,16.33955192565918,16.46715723811099,16.323990626516625,16.389038253161008,317920400
2013-11-18,16.1416015625,16.40802018955514,16.128219379945264,16.339548493100057,244944000
2013-11-19,16.170242309570312,16.289445340714114,16.12106679989466,16.154057691090955,208938800
2013-11-20,16.028627395629883,16.197318400370417,16.007775386973982,16.16028011349282,193916800
2013-11-21,16.219730377197266,16.22190949161553,15.987238316242578,16.109552955980856,262026800
2013-11-22,16.178022384643555,16.251473988334716,16.13849581447438,16.169307590388005,223725600
2013-11-25,16.30065155029297,16.366944165797722,16.215373546169122,16.2159952004629,229311600
2013-11-26,16.601301193237305,16.68658084249943,16.30874143284619,16.312474682217466,401382800
2013-11-27,16.992210388183594,16.99345535846255,16.601298031473544,16.691868372635344,363448400
2013-11-29,17.30687141418457,17.377209745831003,17.049790854029176,17.101767119610006,318127600
2013-12-02,17.156238555908203,17.563955666466764,17.143478021450118,17.366944450213158,472544800
2013-12-03,17.625890731811523,17.627759018893958,17.356983717402052,17.37627993158353,450968000
2013-12-04,17.584806442260742,17.71521419611879,17.454709515490126,17.60036774275553,377809600
2013-12-05,17.675065994262695,17.90040069450188,17.62869291545257,17.82290334956324,447580000
2013-12-06,17.4298095703125,17.63927211509994,17.415805730038297,17.609392823376606,344352400
2013-12-09,17.629316329956055,17.72735486924002,17.45720286097846,17.45720286097846,320493600
2013-12-10,17.6019229888916,17.674442104253277,17.46653535716868,17.540610270095705,278269600
2013-12-11,17.471511840820312,17.770610540228287,17.4195372418796,17.64704932108294,359718800
2013-12-12,17.445999145507812,17.59539232223416,17.430127013900968,17.4957979792015,262290000
2013-12-13,17.255826950073242,17.518821524588112,17.232174176485668,17.517887381316417,332822000
2013-12-16,17.351377487182617,17.51135369611228,17.27388181687322,17.27419264394029,282592800
2013-12-17,17.27326202392578,17.411761274295692,17.22315236883359,17.29878309216758,229902400
2013-12-18,17.141918182373047,17.16308268187873,16.769369468974197,17.10861646654831,565863200
2013-12-19,16.945526123046875,17.117950364359405,16.92280582927144,17.1023890657768,320308800
2013-12-20,17.087453842163086,17.168064448081765,16.956735243460844,16.97572063102715,436413600
2013-12-23,17.74322509765625,17.762832136703278,17.51508965206083,17.67817580356457,501306400
2013-12-24,17.667909622192383,17.798939049833155,17.616865822960865,17.737003003496095,167554800
2013-12-26,17.550569534301758,17.72486207325726,17.534384918423047,17.681288107429964,204008000
2013-12-27,17.431983947753906,17.56643739962267,17.41362188467078,17.548075336539544,225884400
2013-12-30,17.258636474609375,17.43199493741828,17.190164735358106,17.350141007248144,253629600
2013-12-31,17.460933685302734,17.469025162321138,17.242445521860276,17.247737893024325,223084400
